# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# Costs come from a mix of costs function (recursive, linear, nlogn, quadratic).
# For 10 resources, we use (3, 3, 2, 2), while we use 25 of each for
# 100 resources.
# - We use RNG seeds [400..499].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (13000, 14000, 15000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Random-(seed:15000),3800,10,905390.4017375576
Proportional-(1),3800,10,475235.46246173274
Proportional-(tasks/res),3800,10,3097.3562307483735
Proportional-(tasks),3800,10,3143.927275468991
FedAvg,3800,10,919838.2385782102
Fed-LBAP,3800,10,2985.9515875640054
OLAR,3800,10,2985.9515875640054
Random-(seed:13000),3900,10,863019.3259077718
Random-(seed:14000),3900,10,3390412.5201893183
Random-(seed:15000),3900,10,273912.64627380867
Proportional-(1),3900,10,496316.14804309496
Proportional-(tasks/res),3900,10,3172.2275014448355
Proportional-(tasks),3900,10,3228.1544901190605
FedAvg,3900,10,968823.669065746
Fed-LBAP,3900,10,3066.712443646637
OLAR,3900,10,3066.712443646637
Random-(seed:13000),4000,10,744972.6519490988
Random-(seed:14000),4000,10,872123.5378630231
Random-(seed:15000),4000,10,361646.53767853806
Proportional-(1),4000,10,525135.3374907597
Proportional-(tasks/res),4000,10,3244.360556490124
Proportional-(tasks),4000,10,3307.5743481984664
FedAvg,4000,10,1019079.8293256302
Fed-LBAP,4000,10,3146.8122757646374
OLAR,4000,10,3146.8122757646374
Random-(seed:13000),4100,10,376693.97532560356
Random-(seed:14000),4100,10,1509926.8663308676
Random-(seed:15000),4100,10,895526.5458388496
Proportional-(1),4100,10,551019.2613879493
Proportional-(tasks/res),4100,10,3321.795799591707
Proportional-(tasks),4100,10,3394.403001102903
FedAvg,4100,10,1070606.7193578628
Fed-LBAP,4100,10,3223.67534232605
OLAR,4100,10,3223.67534232605
Random-(seed:13000),4200,10,1075829.2984985653
Random-(seed:14000),4200,10,1460776.0005256268
Random-(seed:15000),4200,10,3940161.488852405
Proportional-(1),4200,10,577525.8428735898
Proportional-(tasks/res),4200,10,3404.903473092083
Proportional-(tasks),4200,10,3474.675614419365
FedAvg,4200,10,1123404.3391624442
Fed-LBAP,4200,10,3305.01608298237
OLAR,4200,10,3305.01608298237
Random-(seed:13000),4300,10,1623489.822059955
Random-(seed:14000),4300,10,353355.1817621023
Random-(seed:15000),4300,10,2075111.9556894423
Proportional-(1),4300,10,604655.081947681
Proportional-(tasks/res),4300,10,3496.410188061603
Proportional-(tasks),4300,10,3557.2160457190557
FedAvg,4300,10,1177472.688739374
Fed-LBAP,4300,10,3388.5549840952967
OLAR,4300,10,3388.5549840952967
Random-(seed:13000),4400,10,509857.61549864215
Random-(seed:14000),4400,10,1827757.7589793343
Random-(seed:15000),4400,10,718285.2610952334
Proportional-(1),4400,10,636422.3644671943
Proportional-(tasks/res),4400,10,3554.10269119059
Proportional-(tasks),4400,10,3626.2666786629607
FedAvg,4400,10,1232811.768088652
Fed-LBAP,4400,10,3470.4776415076144
OLAR,4400,10,3470.4776415076144
Random-(seed:13000),4500,10,652610.9808723147
Random-(seed:14000),4500,10,2847818.241039152
Random-(seed:15000),4500,10,1467823.8079428049
Proportional-(1),4500,10,660781.5328612158
Proportional-(tasks/res),4500,10,3630.447299210012
Proportional-(tasks),4500,10,3702.5757818435695
FedAvg,4500,10,1289421.5772102787
Fed-LBAP,4500,10,3547.340612179841
OLAR,4500,10,3547.340612179841
Random-(seed:13000),4600,10,2395759.143496141
Random-(seed:14000),4600,10,3483873.4927090514
Random-(seed:15000),4600,10,891056.9305764162
Proportional-(1),4600,10,693972.0327257593
Proportional-(tasks/res),4600,10,3724.8520572399816
Proportional-(tasks),4600,10,3785.365467976098
FedAvg,4600,10,1347302.1161042538
Fed-LBAP,4600,10,3620.3339477001955
OLAR,4600,10,3620.3339477001955
Random-(seed:13000),4700,10,1617072.756933245
Random-(seed:14000),4700,10,881564.8196242726
Random-(seed:15000),4700,10,1904481.2472260832
Proportional-(1),4700,10,723680.8532377179
Proportional-(tasks/res),4700,10,3822.033696024409
Proportional-(tasks),4700,10,3871.6844182888913
FedAvg,4700,10,1406453.3847705778
Fed-LBAP,4700,10,3698.1746072905944
OLAR,4700,10,3698.1746072905944
Random-(seed:13000),4800,10,4403337.080809189
Random-(seed:14000),4800,10,1446897.7283681633
Random-(seed:15000),4800,10,74784.81160833636
Proportional-(1),4800,10,754012.3313381274
Proportional-(tasks/res),4800,10,3894.671388217378
Proportional-(tasks),4800,10,3946.146005543088
FedAvg,4800,10,1466875.38320925
Fed-LBAP,4800,10,3776.8735200967044
OLAR,4800,10,3776.8735200967044
Random-(seed:13000),4900,10,1442554.0962610992
Random-(seed:14000),4900,10,1649534.358690288
Random-(seed:15000),4900,10,449848.55119146226
Proportional-(1),4900,10,784966.4670269876
Proportional-(tasks/res),4900,10,3984.8041717654437
Proportional-(tasks),4900,10,4036.7358837798874
FedAvg,4900,10,1528568.1114202705
Fed-LBAP,4900,10,3855.217132625164
OLAR,4900,10,3855.217132625164
Random-(seed:13000),5000,10,417991.1300194811
Random-(seed:14000),5000,10,4382205.085142333
Random-(seed:15000),5000,10,3990354.7137419223
Proportional-(1),5000,10,816543.2603042985
Proportional-(tasks/res),5000,10,4063.0269989150343
Proportional-(tasks),5000,10,4115.45396832902
FedAvg,5000,10,1591531.5694036398
Fed-LBAP,5000,10,3934.1456080001753
OLAR,5000,10,3934.1456080001753
Random-(seed:13000),5100,10,1266625.1659889463
Random-(seed:14000),5100,10,2908957.361827487
Random-(seed:15000),5100,10,1592157.8058323655
Proportional-(1),5100,10,853393.4619132059
Proportional-(tasks/res),5100,10,4134.919838235688
Proportional-(tasks),5100,10,4190.743367871235
FedAvg,5100,10,1655765.7571593572
Fed-LBAP,5100,10,4012.9180704208698
OLAR,5100,10,4012.9180704208698
Random-(seed:13000),5200,10,4403337.080809189
Random-(seed:14000),5200,10,1055015.2257220966
Random-(seed:15000),5200,10,4000431.480612995
Proportional-(1),5200,10,886304.5214514828
Proportional-(tasks/res),5200,10,4230.993326030426
Proportional-(tasks),5200,10,4265.453561099869
FedAvg,5200,10,1721270.6746874237
Fed-LBAP,5200,10,4092.1218095301906
OLAR,5200,10,4092.1218095301906
Random-(seed:13000),5300,10,2994280.510797992
Random-(seed:14000),5300,10,1658451.664776644
Random-(seed:15000),5300,10,2976859.046066394
Proportional-(1),5300,10,919838.2385782102
Proportional-(tasks/res),5300,10,4307.849787104263
Proportional-(tasks),5300,10,4349.279173631293
FedAvg,5300,10,1788046.3219878385
Fed-LBAP,5300,10,4167.114542932226
OLAR,5300,10,4167.114542932226
Random-(seed:13000),5400,10,5752177.012947337
Random-(seed:14000),5400,10,2438331.5830823425
Random-(seed:15000),5400,10,3162319.5316440095
Proportional-(1),5400,10,953994.6132933886
Proportional-(tasks/res),5400,10,4404.098333193319
Proportional-(tasks),5400,10,4432.9020199244305
FedAvg,5400,10,1856092.6990606014
Fed-LBAP,5400,10,4246.943995040829
OLAR,5400,10,4246.943995040829
Random-(seed:13000),5500,10,993792.9079741444
Random-(seed:14000),5500,10,4903401.837833599
Random-(seed:15000),5500,10,3011752.804720484
Proportional-(1),5500,10,988773.6455970178
Proportional-(tasks/res),5500,10,4470.594587487245
Proportional-(tasks),5500,10,4511.018467200312
FedAvg,5500,10,1925409.8059057132
Fed-LBAP,5500,10,4328.07624607688
OLAR,5500,10,4328.07624607688
Random-(seed:13000),5600,10,2367997.7721957024
Random-(seed:14000),5600,10,895526.5458388496
Random-(seed:15000),5600,10,4737382.796431015
Proportional-(1),5600,10,1024175.3354890977
Proportional-(tasks/res),5600,10,4524.462320753258
Proportional-(tasks),5600,10,4596.985417225983
FedAvg,5600,10,1995997.6425231735
Fed-LBAP,5600,10,4407.015415237902
OLAR,5600,10,4407.015415237902
Random-(seed:13000),5700,10,1890592.4112616142
Random-(seed:14000),5700,10,1605308.4046913644
Random-(seed:15000),5700,10,461549.88369218423
Proportional-(1),5700,10,1065396.8475148838
Proportional-(tasks/res),5700,10,4599.119691319757
Proportional-(tasks),5700,10,4668.195632824803
FedAvg,5700,10,2067856.2089129824
Fed-LBAP,5700,10,4482.516418523637
