# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow linear functions with RNG seeds [600..699].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, and the extended versions of Fed-LBAP, FedAvg, and
# Proportional.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - All resources have a lower limit of 4, except the resource with the
# highest cost for the number of tasks. That resource gets a minimum of
# (tasks/resources)/4.
# - All resources have an upper limit of 2*(tasks/resources), except the
# resource with the lowest cost for the number of tasks. That resource
# gets an upper limit of (tasks/resources)/2.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
OLAR,7000,10,2499.209955485474
Proportional-(1),7100,10,4883.091488604074
Proportional-(tasks/res),7100,10,2536.382395692817
Proportional-(tasks),7100,10,2536.7016961353115
FedAvg,7100,10,7423.837102536239
Fed-LBAP,7100,10,2535.4833936775563
OLAR,7100,10,2535.4833936775563
Proportional-(1),7200,10,4953.6717322155555
Proportional-(tasks/res),7200,10,2571.588510328053
Proportional-(tasks),7200,10,2571.988040276335
FedAvg,7200,10,7522.791631055647
Fed-LBAP,7200,10,2570.4795778318135
OLAR,7200,10,2570.4795778318135
Proportional-(1),7300,10,5024.251975827036
Proportional-(tasks/res),7300,10,2607.629684822135
Proportional-(tasks),7300,10,2609.4797809261727
FedAvg,7300,10,7631.641612426994
Fed-LBAP,7300,10,2606.878632133794
OLAR,7300,10,2606.878632133794
Proportional-(1),7400,10,5088.950532470894
Proportional-(tasks/res),7400,10,2644.3333750489032
Proportional-(tasks),7400,10,2644.766125067196
FedAvg,7400,10,7730.5961409464
Fed-LBAP,7400,10,2641.8197609824883
OLAR,7400,10,2641.8197609824883
Proportional-(1),7500,10,5159.530776082376
Proportional-(tasks/res),7500,10,2678.878241693039
Proportional-(tasks),7500,10,2680.0524692082195
FedAvg,7500,10,7839.446122317747
Fed-LBAP,7500,10,2677.4588757452752
OLAR,7500,10,2677.4588757452752
Proportional-(1),7600,10,5230.111019693858
Proportional-(tasks/res),7600,10,2713.601545012488
Proportional-(tasks),7600,10,2715.338813349243
FedAvg,7600,10,7948.296103689095
Fed-LBAP,7600,10,2712.748997551016
OLAR,7600,10,2712.748997551016
Proportional-(1),7700,10,5294.809576337716
Proportional-(tasks/res),7700,10,2750.4207003838565
Proportional-(tasks),7700,10,2750.6251574902667
FedAvg,7700,10,8047.250632208501
Fed-LBAP,7700,10,2748.419760981453
OLAR,7700,10,2748.419760981453
Proportional-(1),7800,10,5365.389819949198
Proportional-(tasks/res),7800,10,2786.154341879223
Proportional-(tasks),7800,10,2786.154341879223
FedAvg,7800,10,8156.100613579848
Fed-LBAP,7800,10,2783.440296702695
OLAR,7800,10,2783.440296702695
Proportional-(1),7900,10,5435.970063560679
Proportional-(tasks/res),7900,10,2822.4515263838352
Proportional-(tasks),7900,10,2821.9170435492497
FedAvg,7900,10,8255.055142099254
Fed-LBAP,7900,10,2819.906096825869
OLAR,7900,10,2819.906096825869
Proportional-(1),8000,10,5506.5503071721605
Proportional-(tasks/res),8000,10,2857.6797452192764
Proportional-(tasks),8000,10,2858.689586422151
FedAvg,8000,10,8363.9051234706
Fed-LBAP,8000,10,2854.9827553935124
OLAR,8000,10,2854.9827553935124
Proportional-(1),8100,10,5571.2488638160185
Proportional-(tasks/res),8100,10,2893.5056177654906
Proportional-(tasks),8100,10,2893.9759305631746
FedAvg,8100,10,8462.859651990007
Fed-LBAP,8100,10,2890.8811225558848
OLAR,8100,10,2890.8811225558848
Proportional-(1),8200,10,5641.8291074275
Proportional-(tasks/res),8200,10,2928.172225833669
Proportional-(tasks),8200,10,2929.2622747041983
FedAvg,8200,10,8571.709633361355
Fed-LBAP,8200,10,2926.234491021028
OLAR,8200,10,2926.234491021028
Proportional-(1),8300,10,5712.409351038981
Proportional-(tasks/res),8300,10,2965.048076456308
Proportional-(tasks),8300,10,2964.9678502293564
FedAvg,8300,10,8670.66416188076
Fed-LBAP,8300,10,2961.856148285901
OLAR,8300,10,2961.856148285901
Proportional-(1),8400,10,5777.10790768284
Proportional-(tasks/res),8400,10,3000.569677718767
Proportional-(tasks),8400,10,2999.8349629862455
FedAvg,8400,10,8779.514143252109
Fed-LBAP,8400,10,2997.629566477431
OLAR,8400,10,2997.629566477431
Proportional-(1),8500,10,5847.688151294321
Proportional-(tasks/res),8500,10,3036.590535147125
Proportional-(tasks),8500,10,3035.1213071272687
FedAvg,8500,10,8888.364124623455
Fed-LBAP,8500,10,3032.9169834024074
OLAR,8500,10,3032.9169834024074
Proportional-(1),8600,10,5918.268394905803
Proportional-(tasks/res),8600,10,3071.5319025760473
Proportional-(tasks),8600,10,3072.613047777106
FedAvg,8600,10,8987.318653142862
Fed-LBAP,8600,10,3069.0006991321593
OLAR,8600,10,3069.0006991321593
Proportional-(1),8700,10,5982.966951549661
Proportional-(tasks/res),8700,10,3108.132993837942
Proportional-(tasks),8700,10,3107.89939191813
FedAvg,8700,10,9096.16863451421
Fed-LBAP,8700,10,3104.4423867424607
OLAR,8700,10,3104.4423867424607
Proportional-(1),8800,10,6053.547195161143
Proportional-(tasks/res),8800,10,3142.112146187529
Proportional-(tasks),8800,10,3143.1857360591534
FedAvg,8800,10,9195.123163033615
Fed-LBAP,8800,10,3140.2050884124874
OLAR,8800,10,3140.2050884124874
Proportional-(1),8900,10,6124.1274387726235
Proportional-(tasks/res),8900,10,3178.687829053699
Proportional-(tasks),8900,10,3178.472080200177
FedAvg,8900,10,9303.973144404963
Fed-LBAP,8900,10,3176.266683691363
OLAR,8900,10,3176.266683691363
Proportional-(1),9000,10,6188.825995416482
Proportional-(tasks/res),9000,10,3212.695048847598
Proportional-(tasks),9000,10,3213.7584243412007
FedAvg,9000,10,9402.92767292437
Fed-LBAP,9000,10,3211.5530278323863
OLAR,9000,10,3211.5530278323863
Proportional-(1),9100,10,6259.406239027963
Proportional-(tasks/res),9100,10,3248.855286985996
Proportional-(tasks),9100,10,3251.250164991038
FedAvg,9100,10,9511.777654295716
Fed-LBAP,9100,10,3247.426987874897
OLAR,9100,10,3247.426987874897
Proportional-(1),9200,10,6329.986482639445
Proportional-(tasks/res),9200,10,3284.2375075384157
Proportional-(tasks),9200,10,3284.3311126232475
FedAvg,9200,10,9610.732182815123
Fed-LBAP,9200,10,3282.4438539751836
OLAR,9200,10,3282.4438539751836
Proportional-(1),9300,10,6400.566726250927
Proportional-(tasks/res),9300,10,3320.1025761153137
Proportional-(tasks),9300,10,3321.822853273085
FedAvg,9300,10,9719.58216418647
Fed-LBAP,9300,10,3318.530670384532
OLAR,9300,10,3318.530670384532
Proportional-(1),9400,10,6465.265282894785
Proportional-(tasks/res),9400,10,3356.8059803886304
Proportional-(tasks),9400,10,3357.1091974141086
FedAvg,9400,10,9828.432145557817
Fed-LBAP,9400,10,3353.8528770219737
OLAR,9400,10,3353.8528770219737
Proportional-(1),9500,10,6535.845526506267
Proportional-(tasks/res),9500,10,3391.3498652446315
Proportional-(tasks),9500,10,3392.3955415551322
FedAvg,9500,10,9927.386674077225
Fed-LBAP,9500,10,3389.634352894167
OLAR,9500,10,3389.634352894167
Proportional-(1),9600,10,6600.544083150125
Proportional-(tasks/res),9600,10,3427.32242492005
Proportional-(tasks),9600,10,3427.681885696156
FedAvg,9600,10,10036.23665544857
Fed-LBAP,9600,10,3425.472772168963
OLAR,9600,10,3425.472772168963
Proportional-(1),9700,10,6671.1243267616055
Proportional-(tasks/res),9700,10,3462.5971543739493
Proportional-(tasks),9700,10,3462.968229837179
FedAvg,9700,10,10135.191183967978
Fed-LBAP,9700,10,3460.709186274012
OLAR,9700,10,3460.709186274012
Proportional-(1),9800,10,6741.704570373087
Proportional-(tasks/res),9800,10,3498.8648836108673
Proportional-(tasks),9800,10,3498.2545739782026
FedAvg,9800,10,10244.041165339326
Fed-LBAP,9800,10,3495.887008818208
OLAR,9800,10,3495.887008818208
Proportional-(1),9900,10,6812.284813984569
Proportional-(tasks/res),9900,10,3534.9241317235624
Proportional-(tasks),9900,10,3533.594806782781
FedAvg,9900,10,10342.995693858731
Fed-LBAP,9900,10,3531.841717913437
OLAR,9900,10,3531.841717913437
Proportional-(1),10000,10,6876.983370628427
Proportional-(tasks/res),10000,10,3570.4073423016844
Proportional-(tasks),10000,10,3569.3575084528075
FedAvg,10000,10,10451.845675230079
Fed-LBAP,10000,10,3566.621865751436
OLAR,10000,10,3566.621865751436
Proportional-(1),1000,100,83.1173887315862
Proportional-(tasks/res),1000,100,54.25444366023614
Proportional-(tasks),1000,100,54.25444366023614
FedAvg,1000,100,111.09744495209625
Fed-LBAP,1000,100,50.47788512604593
OLAR,1000,100,50.47788512604593
Proportional-(1),1100,100,92.1834322472806
Proportional-(tasks/res),1100,100,56.582726919788854
Proportional-(tasks),1100,100,57.83602022840827
FedAvg,1100,100,120.99289780403691
Fed-LBAP,1100,100,55.070254422220664
OLAR,1100,100,55.070254422220664
Proportional-(1),1200,100,101.24947576297501
Proportional-(tasks/res),1200,100,63.19723803229286
Proportional-(tasks),1200,100,63.19723803229286
FedAvg,1200,100,130.88835065597758
Fed-LBAP,1200,100,59.33851016130812
OLAR,1200,100,59.33851016130812
Proportional-(1),1300,100,104.01902696571489
Proportional-(tasks/res),1300,100,67.48396927233341
Proportional-(tasks),1300,100,67.35311010778403
FedAvg,1300,100,140.7838035079182
Fed-LBAP,1300,100,63.50053920120054
OLAR,1300,100,63.50053920120054
Proportional-(1),1400,100,111.09744495209625
Proportional-(tasks/res),1400,100,72.14003240434958
Proportional-(tasks),1400,100,71.55839360856629
FedAvg,1400,100,150.67925635985887
Fed-LBAP,1400,100,67.50760925545694
OLAR,1400,100,67.50760925545694
Proportional-(1),1500,100,123.31198019900442
Proportional-(tasks/res),1500,100,75.94477511911589
Proportional-(tasks),1500,100,76.35507079833707
FedAvg,1500,100,160.57470921179953
Fed-LBAP,1500,100,71.94027974103481
