# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# All costs follow quadratic functions with RNG seeds [300..399].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (10000, 11000, 12000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
OLAR,7200,10,2316584.6553876507
Random-(seed:10000),7300,10,6239999.318267453
Random-(seed:11000),7300,10,6907496.399011116
Random-(seed:12000),7300,10,11825648.103152933
Proportional-(1),7300,10,4376759.82674839
Proportional-(tasks/res),7300,10,7107580.968634158
Proportional-(tasks),7300,10,7165958.864605339
FedAvg,7300,10,5043964.565672547
Fed-LBAP,7300,10,2380209.697822756
OLAR,7300,10,2380209.697822756
Random-(seed:10000),7400,10,11282228.89139833
Random-(seed:11000),7400,10,15169516.016996464
Random-(seed:12000),7400,10,6199838.704242528
Proportional-(1),7400,10,4490568.262117893
Proportional-(tasks/res),7400,10,7307039.96753712
Proportional-(tasks),7400,10,7360299.944031739
FedAvg,7400,10,5183015.930207034
Fed-LBAP,7400,10,2445823.5337090306
OLAR,7400,10,2445823.5337090306
Random-(seed:10000),7500,10,11344278.815477418
Random-(seed:11000),7500,10,8866372.6792957
Random-(seed:12000),7500,10,9443082.243277133
Proportional-(1),7500,10,4614764.806936925
Proportional-(tasks/res),7500,10,7503272.049071248
Proportional-(tasks),7500,10,7563249.656421442
FedAvg,7500,10,5323957.99810914
Fed-LBAP,7500,10,2511674.1052238797
OLAR,7500,10,2511674.1052238797
Random-(seed:10000),7600,10,9767056.396490706
Random-(seed:11000),7600,10,12686025.978389477
Random-(seed:12000),7600,10,18290550.607016128
Proportional-(1),7600,10,4740655.470414881
Proportional-(tasks/res),7600,10,7708170.066662854
Proportional-(tasks),7600,10,7762869.783398582
FedAvg,7600,10,5466790.769378865
Fed-LBAP,7600,10,2579765.0869590905
OLAR,7600,10,2579765.0869590905
Random-(seed:10000),7700,10,7740240.058221786
Random-(seed:11000),7700,10,16190318.466716995
Random-(seed:12000),7700,10,10057453.631526144
Proportional-(1),7700,10,4868240.252551759
Proportional-(tasks/res),7700,10,7909681.195747724
Proportional-(tasks),7700,10,7971258.514476928
FedAvg,7700,10,5611514.24401621
Fed-LBAP,7700,10,2647363.1195316594
OLAR,7700,10,2647363.1195316594
Random-(seed:10000),7800,10,9825828.110258684
Random-(seed:11000),7800,10,14261652.613104515
Random-(seed:12000),7800,10,9139632.385389049
Proportional-(1),7800,10,4988228.7636413155
Proportional-(tasks/res),7800,10,8120018.23202797
Proportional-(tasks),7800,10,8176157.68900481
FedAvg,7800,10,5758128.422021172
Fed-LBAP,7800,10,2716615.8524043034
OLAR,7800,10,2716615.8524043034
Random-(seed:10000),7900,10,7691693.443010956
Random-(seed:11000),7900,10,10307414.630300691
Random-(seed:12000),7900,10,12608597.48300837
Proportional-(1),7900,10,5119080.7746204045
Proportional-(tasks/res),7900,10,8326808.408663582
Proportional-(tasks),7900,10,8389985.4387718
FedAvg,7900,10,5906633.303393755
Fed-LBAP,7900,10,2787106.116723637
OLAR,7900,10,2787106.116723637
Random-(seed:10000),8000,10,12589721.616518164
Random-(seed:11000),8000,10,15355670.568548212
Random-(seed:12000),8000,10,9964517.450940007
Proportional-(1),8000,10,5251626.904258418
Proportional-(tasks/res),8000,10,8542584.463632472
Proportional-(tasks),8000,10,8600163.660850422
FedAvg,8000,10,6057028.888133955
Fed-LBAP,8000,10,2858039.411219141
OLAR,8000,10,2858039.411219141
Random-(seed:10000),8100,10,22929711.412367687
Random-(seed:11000),8100,10,19846895.44206519
Random-(seed:12000),8100,10,6542029.019991155
Proportional-(1),8100,10,5385867.152555353
Proportional-(tasks/res),8100,10,8754653.687818823
Proportional-(tasks),8100,10,8819430.429306054
FedAvg,8100,10,6209315.176241775
Fed-LBAP,8100,10,2929830.5615218347
OLAR,8100,10,2929830.5615218347
Random-(seed:10000),8200,10,9615024.870151142
Random-(seed:11000),8200,10,6199838.704242528
Random-(seed:12000),8200,10,13106201.086000653
Proportional-(1),8200,10,5521801.5195112135
Proportional-(tasks/res),8200,10,8975868.761476357
Proportional-(tasks),8200,10,9034887.69893542
FedAvg,8200,10,6363492.167717214
Fed-LBAP,8200,10,3001243.282163836
OLAR,8200,10,3001243.282163836
Random-(seed:10000),8300,10,10610910.504532028
Random-(seed:11000),8300,10,7361719.771500965
Random-(seed:12000),8300,10,16915516.881314628
Proportional-(1),8300,10,5649543.21650411
Proportional-(tasks/res),8300,10,9193217.03321345
Proportional-(tasks),8300,10,9259593.486079693
FedAvg,8300,10,6519559.862560271
Fed-LBAP,8300,10,3075352.2940307967
OLAR,8300,10,3075352.2940307967
Random-(seed:10000),8400,10,11731064.222578516
Random-(seed:11000),8400,10,19397737.5796704
Random-(seed:12000),8400,10,25503838.55678952
Proportional-(1),8400,10,5788744.812302178
Proportional-(tasks/res),8400,10,9419871.125559626
Proportional-(tasks),8400,10,9480329.803259801
FedAvg,8400,10,6677518.260770948
Fed-LBAP,8400,10,3149781.2552171913
OLAR,8400,10,3149781.2552171913
Random-(seed:10000),8500,10,13905490.93600799
Random-(seed:11000),8500,10,21787827.948401824
Random-(seed:12000),8500,10,14734461.483402502
Proportional-(1),8500,10,5929640.526759172
Proportional-(tasks/res),8500,10,9649285.316941831
Proportional-(tasks),8500,10,9710474.609092716
FedAvg,8500,10,6837367.362349242
Fed-LBAP,8500,10,3225501.581464323
OLAR,8500,10,3225501.581464323
Random-(seed:10000),8600,10,12730478.381615352
Random-(seed:11000),8600,10,12550980.270931244
Random-(seed:12000),8600,10,10727971.796865135
Proportional-(1),8600,10,6072230.3598750895
Proportional-(tasks/res),8600,10,9874591.55588228
Proportional-(tasks),8600,10,9936489.973823566
FedAvg,8600,10,6999107.167295156
Fed-LBAP,8600,10,3302341.178227897
OLAR,8600,10,3302341.178227897
Random-(seed:10000),8700,10,16859601.843802057
Random-(seed:11000),8700,10,14812171.00029351
Random-(seed:12000),8700,10,25649241.909498643
Proportional-(1),8700,10,6206152.132588037
Proportional-(tasks/res),8700,10,10109444.765953127
Proportional-(tasks),8700,10,10172073.798345124
FedAvg,8700,10,7162737.675608689
Fed-LBAP,8700,10,3380122.473236635
OLAR,8700,10,3380122.473236635
Random-(seed:10000),8800,10,18586705.248998016
Random-(seed:11000),8800,10,11448557.939499842
Random-(seed:12000),8800,10,22300781.9303465
Proportional-(1),8800,10,6352009.194546165
Proportional-(tasks/res),8800,10,10340030.052444318
Proportional-(tasks),8800,10,10410417.721902713
FedAvg,8800,10,7328258.887289841
Fed-LBAP,8800,10,3456671.0060810135
OLAR,8800,10,3456671.0060810135
Random-(seed:10000),8900,10,9389783.520433184
Random-(seed:11000),8900,10,16333534.354885254
Random-(seed:12000),8900,10,23792771.379568495
Proportional-(1),8900,10,6499560.375163215
Proportional-(tasks/res),8900,10,10580322.281203808
Proportional-(tasks),8900,10,10644391.05383692
FedAvg,8900,10,7495670.80233861
Fed-LBAP,8900,10,3535281.463278036
OLAR,8900,10,3535281.463278036
Random-(seed:10000),9000,10,14617863.885763684
Random-(seed:11000),9000,10,22872010.52378146
Random-(seed:12000),9000,10,10175708.57115617
Proportional-(1),9000,10,6648805.674439189
Proportional-(tasks/res),9000,10,10816186.61524574
Proportional-(tasks),9000,10,10888173.996083148
FedAvg,9000,10,7664973.420755001
Fed-LBAP,9000,10,3616095.299878501
OLAR,9000,10,3616095.299878501
Random-(seed:10000),9100,10,14304924.9107382
Random-(seed:11000),9100,10,17855884.615470774
Random-(seed:12000),9100,10,15656450.036520114
Proportional-(1),9100,10,6788907.522872192
Proportional-(tasks/res),9100,10,11061917.862693872
Proportional-(tasks),9100,10,11127426.375568094
FedAvg,9100,10,7836166.742539009
Fed-LBAP,9100,10,3694566.2500258093
OLAR,9100,10,3694566.2500258093
Random-(seed:10000),9200,10,15663185.697219092
Random-(seed:11000),9200,10,19591550.907348998
Random-(seed:12000),9200,10,15245087.224874372
Proportional-(1),9200,10,6941420.050990376
Proportional-(tasks/res),9200,10,11303061.244286546
Proportional-(tasks),9200,10,11376648.336502967
FedAvg,9200,10,8009250.767690637
Fed-LBAP,9200,10,3778295.7670621825
OLAR,9200,10,3778295.7670621825
Random-(seed:10000),9300,10,8321310.455835661
Random-(seed:11000),9300,10,15351435.92425146
Random-(seed:12000),9300,10,14359210.468043717
Proportional-(1),9300,10,7095626.697767484
Proportional-(tasks/res),9300,10,11554231.510423321
Proportional-(tasks),9300,10,11621179.763538655
FedAvg,9300,10,8184225.496209881
Fed-LBAP,9300,10,3861175.5556382774
OLAR,9300,10,3861175.5556382774
Random-(seed:10000),9400,10,13053769.346041385
Random-(seed:11000),9400,10,15390778.330618162
Random-(seed:12000),9400,10,14820690.653749052
Proportional-(1),9400,10,7251527.463203515
Proportional-(tasks/res),9400,10,11800653.939566737
Proportional-(tasks),9400,10,11875840.74316217
FedAvg,9400,10,8361090.928096747
Fed-LBAP,9400,10,3943030.4200360514
OLAR,9400,10,3943030.4200360514
Random-(seed:10000),9500,10,9942315.836624488
Random-(seed:11000),9500,10,10933826.850675121
Random-(seed:12000),9500,10,16430015.836527037
Proportional-(1),9500,10,7409122.34729847
Proportional-(tasks/res),9500,10,12057263.224392155
Proportional-(tasks),9500,10,12125651.2177486
FedAvg,9500,10,8539847.06335123
Fed-LBAP,9500,10,4028058.8169426643
OLAR,9500,10,4028058.8169426643
Random-(seed:10000),9600,10,21623024.17447907
Random-(seed:11000),9600,10,19727799.064609036
Random-(seed:12000),9600,10,20442754.750539843
Proportional-(1),9600,10,7556977.381634812
Proportional-(tasks/res),9600,10,12308964.701086313
Proportional-(tasks),9600,10,12385751.216060758
FedAvg,9600,10,8720493.901973335
Fed-LBAP,9600,10,4112441.305509759
OLAR,9600,10,4112441.305509759
Random-(seed:10000),9700,10,15143496.616432993
Random-(seed:11000),9700,10,18835436.791508693
Random-(seed:12000),9700,10,48475026.80562932
Proportional-(1),9700,10,7717839.494571976
Proportional-(tasks/res),9700,10,12571013.004600374
Proportional-(tasks),9700,10,12640840.738197928
FedAvg,9700,10,8903031.443963055
Fed-LBAP,9700,10,4197525.033774275
OLAR,9700,10,4197525.033774275
Random-(seed:10000),9800,10,17089079.977080222
Random-(seed:11000),9800,10,19286078.549466573
Random-(seed:12000),9800,10,18434989.13616549
Proportional-(1),9800,10,7880395.726168065
Proportional-(tasks/res),9800,10,12835821.40715046
Proportional-(tasks),9800,10,12906379.755198728
FedAvg,9800,10,9087459.689320395
Fed-LBAP,9800,10,4286809.969658879
OLAR,9800,10,4286809.969658879
Random-(seed:10000),9900,10,14663733.230866043
Random-(seed:11000),9900,10,22739989.796702746
Random-(seed:12000),9900,10,22562823.56089085
Proportional-(1),9900,10,8044646.076423078
Proportional-(tasks/res),9900,10,13095480.851047976
Proportional-(tasks),9900,10,13166748.32488664
FedAvg,9900,10,9273778.638045356
Fed-LBAP,9900,10,4373482.91469435
OLAR,9900,10,4373482.91469435
Random-(seed:10000),10000,10,15822238.723468821
Random-(seed:11000),10000,10,27785375.00060571
Random-(seed:12000),10000,10,11913929.829117913
Proportional-(1),10000,10,8198681.186479472
Proportional-(tasks/res),10000,10,13365728.272286706
Proportional-(tasks),10000,10,13437726.360576086
FedAvg,10000,10,9461988.290137934
Fed-LBAP,10000,10,4462150.050104621
OLAR,10000,10,4462150.050104621
Random-(seed:10000),1000,100,2874.953777524188
Random-(seed:11000),1000,100,3093.3253651545638
Random-(seed:12000),1000,100,2958.922333554344
Proportional-(1),1000,100,1397.974812798712
Proportional-(tasks/res),1000,100,1149.3948536068178
Proportional-(tasks),1000,100,1509.843038605199
FedAvg,1000,100,1055.818036744452
Fed-LBAP,1000,100,524.550176192226
OLAR,1000,100,524.550176192226
Random-(seed:10000),1100,100,4031.6770219437217
Random-(seed:11000),1100,100,4153.5369217988155
Random-(seed:12000),1100,100,3974.6931496105644
Proportional-(1),1100,100,1555.2042860492118
Proportional-(tasks/res),1100,100,1370.7277209050458
Proportional-(tasks),1100,100,1770.974842230598
FedAvg,1100,100,1268.0639937068927
Fed-LBAP,1100,100,622.446475996113
OLAR,1100,100,622.446475996113
Random-(seed:10000),1200,100,3774.926632484298
Random-(seed:11000),1200,100,4049.416634181938
Random-(seed:12000),1200,100,4437.618773646467
Proportional-(1),1200,100,1894.815560835287
Proportional-(tasks/res),1200,100,1611.5090047187864
Proportional-(tasks),1200,100,2052.841440114443
FedAvg,1200,100,1499.855554433695
Fed-LBAP,1200,100,728.2284835013675
OLAR,1200,100,728.2284835013675
Random-(seed:10000),1300,100,5653.177127072408
Random-(seed:11000),1300,100,4797.738839749515
Random-(seed:12000),1300,100,5653.177127072408
Proportional-(1),1300,100,2267.963273334796
Proportional-(tasks/res),1300,100,1962.8038088279052
Proportional-(tasks),1300,100,2355.4428322567333
FedAvg,1300,100,1751.1927189248588
Fed-LBAP,1300,100,841.2741119238266
OLAR,1300,100,841.2741119238266
Random-(seed:10000),1400,100,5772.479265246456
Random-(seed:11000),1400,100,5582.335430104252
Random-(seed:12000),1400,100,6722.733426429646
Proportional-(1),1400,100,2674.6474235477394
Proportional-(tasks/res),1400,100,2348.6735756312696
Proportional-(tasks),1400,100,2791.1654795151476
FedAvg,1400,100,2022.0754871803845
Fed-LBAP,1400,100,965.9669230085567
OLAR,1400,100,965.9669230085567
Random-(seed:10000),1500,100,6812.619117870256
Random-(seed:11000),1500,100,5704.288280460997
Random-(seed:12000),1500,100,5869.7773910502965
Proportional-(1),1500,100,3114.868011474117
Proportional-(tasks/res),1500,100,2660.765720001891
Proportional-(tasks),1500,100,3142.148058260478
FedAvg,1500,100,2312.5038592002707
Fed-LBAP,1500,100,1091.8724752380997
OLAR,1500,100,1091.8724752380997
Random-(seed:10000),1600,100,8814.695343383612
Random-(seed:11000),1600,100,7047.217749851338
Random-(seed:12000),1600,100,7752.9907318634205
Proportional-(1),1600,100,3347.5544695798435
Proportional-(tasks/res),1600,100,2992.3062808880263
Proportional-(tasks),1600,100,3513.8654312642543
FedAvg,1600,100,2622.4778349845196
Fed-LBAP,1600,100,1228.3768923259609
OLAR,1600,100,1228.3768923259609
Random-(seed:10000),1700,100,7227.132207631024
Random-(seed:11000),1700,100,6235.6525729798195
Random-(seed:12000),1700,100,8139.926478083711
Proportional-(1),1700,100,3838.079714076372
Proportional-(tasks/res),1700,100,3343.295258289674
Proportional-(tasks),1700,100,3971.495590660227
FedAvg,1700,100,2951.99741453313
Fed-LBAP,1700,100,1370.7277209050458
OLAR,1700,100,1370.7277209050458
Random-(seed:10000),1800,100,9243.641442971864
Random-(seed:11000),1800,100,8934.369071990785
Random-(seed:12000),1800,100,9569.859291848328
Proportional-(1),1800,100,4362.141396286334
Proportional-(tasks/res),1800,100,3841.533653849336
Proportional-(tasks),1800,100,4512.952689587696
FedAvg,1800,100,3301.0625978461007
Fed-LBAP,1800,100,1529.0876416124822
OLAR,1800,100,1529.0876416124822
Random-(seed:10000),1900,100,9014.401891221954
Random-(seed:11000),1900,100,9602.916783496674
Random-(seed:12000),1900,100,13108.30560148944
Proportional-(1),1900,100,4919.739516209732
Proportional-(tasks/res),1900,100,4374.347012103243
Proportional-(tasks),1900,100,4941.735333051395
FedAvg,1900,100,3669.673384923434
Fed-LBAP,1900,100,1702.4457425415628
OLAR,1900,100,1702.4457425415628
Random-(seed:10000),2000,100,14612.24819361213
Random-(seed:11000),2000,100,12309.858529191519
Random-(seed:12000),2000,100,11787.37117195454
Proportional-(1),2000,100,5510.874073846563
Proportional-(tasks/res),2000,100,4796.646850061771
Proportional-(tasks),2000,100,5389.966393030609
FedAvg,2000,100,4057.8297757651285
Fed-LBAP,2000,100,1873.192415379555
OLAR,2000,100,1873.192415379555
Random-(seed:10000),2100,100,12588.83959109655
Random-(seed:11000),2100,100,12863.502713599102
Random-(seed:12000),2100,100,12115.35456753796
Proportional-(1),2100,100,6135.545069196828
Proportional-(tasks/res),2100,100,5389.966393030609
Proportional-(tasks),2100,100,6017.86089869369
FedAvg,2100,100,4465.531770371184
Fed-LBAP,2100,100,2053.487268677787
OLAR,2100,100,2053.487268677787
Random-(seed:10000),2200,100,17135.075441125595
Random-(seed:11000),2200,100,17679.962918708414
Random-(seed:12000),2200,100,14713.751060822307
Proportional-(1),2200,100,6460.456731014498
Proportional-(tasks/res),2200,100,6017.86089869369
Proportional-(tasks),2200,100,6521.870437894154
FedAvg,2200,100,4892.7793687416015
Fed-LBAP,2200,100,2240.589435331873
OLAR,2200,100,2240.589435331873
Random-(seed:10000),2300,100,13799.749871622696
Random-(seed:11000),2300,100,15925.534383114937
Random-(seed:12000),2300,100,17468.252164336634
Proportional-(1),2300,100,7135.432382934915
Proportional-(tasks/res),2300,100,6511.471597209099
Proportional-(tasks),2300,100,7052.554566879347
FedAvg,2300,100,5341.55982318796
Fed-LBAP,2300,100,2421.839619510213
OLAR,2300,100,2421.839619510213
Random-(seed:10000),2400,100,12465.165407956065
Random-(seed:11000),2400,100,14793.88579340908
Random-(seed:12000),2400,100,15365.842481381316
Proportional-(1),2400,100,7843.944472568764
Proportional-(tasks/res),2400,100,6851.350072061325
Proportional-(tasks),2400,100,7738.862624638718
FedAvg,2400,100,5812.033354118029
Fed-LBAP,2400,100,2631.783381910795
OLAR,2400,100,2631.783381910795
Random-(seed:10000),2500,100,17397.28679655622
Random-(seed:11000),2500,100,17808.53810024918
Random-(seed:12000),2500,100,16206.991300640948
Proportional-(1),2500,100,8585.992999916049
Proportional-(tasks/res),2500,100,7557.038243786459
Proportional-(tasks),2500,100,8297.301378205839
FedAvg,2500,100,6302.3864523454595
Fed-LBAP,2500,100,2844.8175508038034
OLAR,2500,100,2844.8175508038034
Random-(seed:10000),2600,100,16449.14845063841
Random-(seed:11000),2600,100,20031.98263910004
Random-(seed:12000),2600,100,16348.337161653355
Proportional-(1),2600,100,9361.577964976766
Proportional-(tasks/res),2600,100,8108.994191848408
Proportional-(tasks),2600,100,8971.252955363212
FedAvg,2600,100,6812.619117870256
Fed-LBAP,2600,100,3077.5037135739276
OLAR,2600,100,3077.5037135739276
Random-(seed:10000),2700,100,19574.740881188507
Random-(seed:11000),2700,100,18380.01340408788
Random-(seed:12000),2700,100,21838.665652685435
Proportional-(1),2700,100,9761.946611649664
Proportional-(tasks/res),2700,100,8875.188548288472
Proportional-(tasks),2700,100,9675.957867422781
FedAvg,2700,100,7342.731350692413
Fed-LBAP,2700,100,3306.735622149869
OLAR,2700,100,3306.735622149869
Random-(seed:10000),2800,100,20252.913243703468
Random-(seed:11000),2800,100,21457.864569773745
Random-(seed:12000),2800,100,21428.867063472168
Proportional-(1),2800,100,10587.836233280534
Proportional-(tasks/res),2800,100,9472.524134886617
Proportional-(tasks),2800,100,10511.302149251333
FedAvg,2800,100,7892.723150811936
Fed-LBAP,2800,100,3561.8969380195144
OLAR,2800,100,3561.8969380195144
Random-(seed:10000),2900,100,25785.297358980966
Random-(seed:11000),2900,100,26029.29512763328
Random-(seed:12000),2900,100,27056.396542889528
Proportional-(1),2900,100,11447.262292624837
Proportional-(tasks/res),2900,100,10511.302149251333
Proportional-(tasks),2900,100,11160.500179890849
FedAvg,2900,100,8462.594518228821
Fed-LBAP,2900,100,3781.8302277548937
OLAR,2900,100,3781.8302277548937
Random-(seed:10000),3000,100,31201.828783150235
Random-(seed:11000),3000,100,24593.17730485195
Random-(seed:12000),3000,100,24013.074441375204
Proportional-(1),3000,100,12340.224789682577
Proportional-(tasks/res),3000,100,10941.939901175952
Proportional-(tasks),3000,100,12056.350646434332
FedAvg,3000,100,9052.345452943071
Fed-LBAP,3000,100,4059.940007965064
OLAR,3000,100,4059.940007965064
Random-(seed:10000),3100,100,25544.19873060676
Random-(seed:11000),3100,100,31048.8319531309
Random-(seed:12000),3100,100,28103.37752544314
Proportional-(1),3100,100,13266.72372445375
Proportional-(tasks/res),3100,100,12056.350646434332
Proportional-(tasks),3100,100,12750.928315610043
FedAvg,3100,100,9661.975954954683
Fed-LBAP,3100,100,4316.893891926316
OLAR,3100,100,4316.893891926316
Random-(seed:10000),3200,100,32042.433085529956
Random-(seed:11000),3200,100,38420.78689680699
Random-(seed:12000),3200,100,27570.985384274412
Proportional-(1),3200,100,13742.549355981873
Proportional-(tasks/res),3200,100,12750.928315610043
Proportional-(tasks),3200,100,13464.954401301266
FedAvg,3200,100,10291.486024263659
Fed-LBAP,3200,100,4587.163524879565
OLAR,3200,100,4587.163524879565
Random-(seed:10000),3300,100,32042.433085529956
Random-(seed:11000),3300,100,22480.71932038151
Random-(seed:12000),3300,100,42631.07977173613
Proportional-(1),3300,100,14719.352947323196
Proportional-(tasks/res),3300,100,13224.784770902468
Proportional-(tasks),3300,100,14447.242274580365
FedAvg,3300,100,10940.875660869999
Fed-LBAP,3300,100,4869.203242407608
OLAR,3300,100,4869.203242407608
Random-(seed:10000),3400,100,38290.73145836168
Random-(seed:11000),3400,100,34441.499954793195
Random-(seed:12000),3400,100,40932.21977515884
Proportional-(1),3400,100,15729.692976377954
Proportional-(tasks/res),3400,100,14198.428903508004
Proportional-(tasks),3400,100,15206.647998807786
FedAvg,3400,100,11610.144864773702
Fed-LBAP,3400,100,5152.767717791495
OLAR,3400,100,5152.767717791495
Random-(seed:10000),3500,100,35246.922320224825
Random-(seed:11000),3500,100,38016.703430205955
Random-(seed:12000),3500,100,31363.597876888147
Proportional-(1),3500,100,16773.569443146145
Proportional-(tasks/res),3500,100,14951.351822230255
Proportional-(tasks),3500,100,16249.44205680181
FedAvg,3500,100,12299.29363597477
Fed-LBAP,3500,100,5431.506039278243
OLAR,3500,100,5431.506039278243
Random-(seed:10000),3600,100,33934.85187864864
Random-(seed:11000),3600,100,33613.95516425502
Random-(seed:12000),3600,100,38010.07839033475
Proportional-(1),3600,100,17850.98234762777
Proportional-(tasks/res),3600,100,16249.44205680181
Proportional-(tasks),3600,100,17054.227419565428
FedAvg,3600,100,13008.3219744732
Fed-LBAP,3600,100,5746.804344827835
OLAR,3600,100,5746.804344827835
Random-(seed:10000),3700,100,32527.05001640794
Random-(seed:11000),3700,100,34121.36745035219
Random-(seed:12000),3700,100,41356.55059493926
Proportional-(1),3700,100,18961.931689822828
Proportional-(tasks/res),3700,100,16783.804696809166
Proportional-(tasks),3700,100,18157.527662274384
FedAvg,3700,100,13737.229880268995
Fed-LBAP,3700,100,6054.713162716431
OLAR,3700,100,6054.713162716431
Random-(seed:10000),3800,100,38376.96202970023
Random-(seed:11000),3800,100,40364.45388173372
Random-(seed:12000),3800,100,34317.25704508237
Proportional-(1),3800,100,19529.982525062896
Proportional-(tasks/res),3800,100,18157.527662274384
Proportional-(tasks),3800,100,19295.402867677585
FedAvg,3800,100,14486.017353362151
Fed-LBAP,3800,100,6375.4755937001655
OLAR,3800,100,6375.4755937001655
Random-(seed:10000),3900,100,43041.82142375787
Random-(seed:11000),3900,100,52446.97130200345
Random-(seed:12000),3900,100,47020.85753835102
Proportional-(1),3900,100,20691.236523828105
Proportional-(tasks/res),3900,100,18722.143394639203
Proportional-(tasks),3900,100,19877.306081389528
FedAvg,3900,100,15254.684393752672
Fed-LBAP,3900,100,6718.844436816012
OLAR,3900,100,6718.844436816012
Random-(seed:10000),4000,100,46193.64033943091
Random-(seed:11000),4000,100,53523.67545267917
Random-(seed:12000),4000,100,43283.50208031013
Proportional-(1),4000,100,21886.026960306754
Proportional-(tasks/res),4000,100,20171.49909099808
Proportional-(tasks),4000,100,20766.36791572037
FedAvg,4000,100,16043.231001440556
Fed-LBAP,4000,100,7073.887510610747
OLAR,4000,100,7073.887510610747
Random-(seed:10000),4100,100,51485.25433945592
Random-(seed:11000),4100,100,53865.43551717523
Random-(seed:12000),4100,100,47020.85753835102
Proportional-(1),4100,100,23114.353834498834
Proportional-(tasks/res),4100,100,21067.0437308341
Proportional-(tasks),4100,100,21982.036787185618
FedAvg,4100,100,16851.657176425804
Fed-LBAP,4100,100,7409.014371132823
OLAR,4100,100,7409.014371132823
Random-(seed:10000),4200,100,48021.92537490021
Random-(seed:11000),4200,100,53680.15070670999
Random-(seed:12000),4200,100,47813.898425923566
Proportional-(1),4200,100,24376.217146404346
Proportional-(tasks/res),4200,100,21674.878166566723
Proportional-(tasks),4200,100,23232.28062134512
FedAvg,4200,100,17679.962918708414
Fed-LBAP,4200,100,7751.068062024797
OLAR,4200,100,7751.068062024797
Random-(seed:10000),4300,100,61564.450235138946
Random-(seed:11000),4300,100,59194.79129593885
Random-(seed:12000),4300,100,67778.21546295272
Proportional-(1),4300,100,25019.72496649964
Proportional-(tasks/res),4300,100,22916.47826005266
Proportional-(tasks),4300,100,24192.653316232845
FedAvg,4300,100,18528.14822828839
Fed-LBAP,4300,100,8128.810973245544
OLAR,4300,100,8128.810973245544
Random-(seed:10000),4400,100,47211.05340675788
Random-(seed:11000),4400,100,51570.93857579778
Random-(seed:12000),4400,100,59819.5062741811
Proportional-(1),4400,100,26331.8929349753
Proportional-(tasks/res),4400,100,23870.368149435213
Proportional-(tasks),4400,100,25503.40333510727
FedAvg,4400,100,19396.21310516573
Fed-LBAP,4400,100,8486.896968480227
OLAR,4400,100,8486.896968480227
Random-(seed:10000),4500,100,55662.819875079666
Random-(seed:11000),4500,100,47949.45413199625
Random-(seed:12000),4500,100,67113.43779385097
Proportional-(1),4500,100,27677.597341164404
Proportional-(tasks/res),4500,100,25172.474427636076
Proportional-(tasks),4500,100,26509.155668531188
FedAvg,4500,100,20284.157549340427
Fed-LBAP,4500,100,8861.043816453352
OLAR,4500,100,8861.043816453352
Random-(seed:10000),4600,100,59194.79129593885
Random-(seed:11000),4600,100,56990.053035212964
Random-(seed:12000),4600,100,58491.6270762313
Proportional-(1),4600,100,29056.838185066932
Proportional-(tasks/res),4600,100,26171.74395555483
Proportional-(tasks),4600,100,27534.356418470623
FedAvg,4600,100,21191.981560812495
Fed-LBAP,4600,100,9266.628190153078
OLAR,4600,100,9266.628190153078
Random-(seed:10000),4700,100,63954.8700454698
Random-(seed:11000),4700,100,62913.57688917578
Random-(seed:12000),4700,100,51314.99357669656
Proportional-(1),4700,100,30469.615466682902
Proportional-(tasks/res),4700,100,27880.41187212055
Proportional-(tasks),4700,100,28931.54384408066
FedAvg,4700,100,22119.685139581925
Fed-LBAP,4700,100,9675.957867422781
OLAR,4700,100,9675.957867422781
Random-(seed:10000),4800,100,77528.19140866751
Random-(seed:11000),4800,100,77824.34999806804
Random-(seed:12000),4800,100,70516.1437089752
Proportional-(1),4800,100,31188.58027163342
Proportional-(tasks/res),4800,100,28931.54384408066
Proportional-(tasks),4800,100,30002.124232556293
FedAvg,4800,100,23067.26828564872
Fed-LBAP,4800,100,10075.670510735186
OLAR,4800,100,10075.670510735186
Random-(seed:10000),4900,100,70651.09745277895
Random-(seed:11000),4900,100,63711.508628897
Random-(seed:12000),4900,100,77312.68776426396
Proportional-(1),4900,100,32651.66220981954
Proportional-(tasks/res),4900,100,30002.124232556293
Proportional-(tasks),4900,100,31459.817842881264
FedAvg,4900,100,24034.730999012874
Fed-LBAP,4900,100,10453.953623672214
OLAR,4900,100,10453.953623672214
Random-(seed:10000),5000,100,70172.87102067193
Random-(seed:11000),5000,100,66177.01022356794
Random-(seed:12000),5000,100,79517.14121603813
Proportional-(1),5000,100,34148.28058571909
Proportional-(tasks/res),5000,100,31092.153037547436
Proportional-(tasks),5000,100,32952.08641590048
FedAvg,5000,100,25022.073279674394
Fed-LBAP,5000,100,10902.80509179142
OLAR,5000,100,10902.80509179142
Random-(seed:10000),5100,100,74269.14564398158
